#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
1B|75413|32.735001|-100.476601|610.0|257413|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75416|32.7356|-100.4767|609.5|257416|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75419|32.736099|-100.476898|609.4|257419|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75422|32.736698|-100.477097|608.3|257422|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75425|32.737301|-100.477303|608.0|257425|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75428|32.7379|-100.477402|606.7|257428|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75431|32.738499|-100.4776|608.2|257431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75437|32.7397|-100.477898|602.8|257437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75440|32.740299|-100.478104|601.5|257440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75443|32.740799|-100.478302|600.6|257443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75446|32.741402|-100.478401|601.2|257446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75449|32.742001|-100.4786|601.0|257449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75452|32.742599|-100.478798|600.5|257452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75455|32.743198|-100.478897|600.2|257455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75458|32.743801|-100.479103|606.3|257458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75461|32.7444|-100.479301|603.2|257461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75464|32.744999|-100.4795|604.6|257464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75467|32.745499|-100.479599|605.9|257467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75473|32.7467|-100.480003|610.9|257473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75476|32.747299|-100.480103|611.2|257476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75479|32.747898|-100.480301|611.4|257479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75482|32.748501|-100.480499|611.1|257482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75485|32.7491|-100.480598|610.5|257485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75488|32.749699|-100.480797|611.5|257488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75491|32.750198|-100.481003|611.7|257491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75494|32.750801|-100.481102|611.6|257494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75497|32.7514|-100.4813|609.5|257497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75500|32.751999|-100.481499|607.5|257500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75503|32.752602|-100.481598|606.0|257503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75509|32.753799|-100.482002|602.9|257509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75512|32.754299|-100.482101|602.6|257512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75515|32.754902|-100.4823|601.6|257515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75518|32.755501|-100.482498|601.0|257518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75521|32.7561|-100.482697|599.8|257521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75524|32.756699|-100.482803|598.9|257524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75527|32.757301|-100.483002|598.5|257527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75530|32.7579|-100.4832|598.7|257530|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75533|32.758499|-100.483299|598.2|257533|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75536|32.759102|-100.483498|596.8|257536|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75539|32.759602|-100.483704|598.0|257539|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75545|32.760799|-100.484001|598.9|257545|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75548|32.761398|-100.4842|597.4|257548|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75551|32.762001|-100.484299|599.9|257551|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75554|32.7626|-100.484497|600.7|257554|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75557|32.763199|-100.484703|601.8|257557|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75560|32.763802|-100.484802|602.9|257560|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75563|32.764301|-100.485001|604.2|257563|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75566|32.7649|-100.485199|605.7|257566|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75569|32.765499|-100.485397|606.9|257569|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75572|32.766102|-100.485497|607.6|257572|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75575|32.766701|-100.485703|608.8|257575|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75581|32.767899|-100.486|608.9|257581|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75584|32.768501|-100.486198|608.3|257584|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75587|32.769001|-100.486397|609.0|257587|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75590|32.7696|-100.486504|610.2|257590|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75593|32.770199|-100.486702|611.0|257593|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75596|32.770802|-100.4869|612.1|257596|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75599|32.7714|-100.487|613.0|257599|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75602|32.771999|-100.487198|613.0|257602|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75605|32.772598|-100.487396|613.5|257605|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75608|32.773201|-100.487503|613.2|257608|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75611|32.773701|-100.487701|613.8|257611|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75617|32.774899|-100.487999|612.0|257617|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75620|32.775501|-100.488197|615.9|257620|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75623|32.7761|-100.488403|615.3|257623|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75626|32.776699|-100.488602|609.2|257626|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75629|32.777302|-100.488701|607.8|257629|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75632|32.777901|-100.488899|606.9|257632|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75635|32.7785|-100.489098|605.9|257635|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75638|32.778999|-100.489197|604.9|257638|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75641|32.779598|-100.489403|603.6|257641|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|75644|32.780201|-100.489601|603.3|257644|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77356|32.7243|-100.471298|626.5|259356|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77359|32.7248|-100.471497|629.1|259359|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77362|32.725399|-100.471603|628.6|259362|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77365|32.726002|-100.471802|632.7|259365|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77368|32.726601|-100.472|634.7|259368|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77371|32.7272|-100.472099|637.2|259371|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77374|32.727699|-100.472298|637.9|259374|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77377|32.728298|-100.472504|638.3|259377|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77380|32.728901|-100.472603|636.8|259380|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77383|32.7295|-100.472801|633.5|259383|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77386|32.730099|-100.473|634.6|259386|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77389|32.730701|-100.473198|630.2|259389|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77392|32.7313|-100.473297|628.7|259392|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77395|32.731899|-100.473503|626.1|259395|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77398|32.732399|-100.473701|620.7|259398|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77401|32.733002|-100.473801|617.4|259401|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77404|32.733601|-100.473999|617.9|259404|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77407|32.7342|-100.474197|615.5|259407|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77410|32.734798|-100.474297|613.8|259410|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77413|32.735401|-100.474503|611.3|259413|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77416|32.736|-100.474701|609.5|259416|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77419|32.736599|-100.4748|608.2|259419|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77422|32.737202|-100.474998|610.5|259422|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77425|32.737701|-100.475197|609.7|259425|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77428|32.7383|-100.475304|610.0|259428|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77431|32.738899|-100.475502|609.3|259431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77434|32.739498|-100.4757|610.0|259434|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77437|32.740101|-100.4758|600.8|259437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77440|32.7407|-100.475998|600.0|259440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77443|32.741299|-100.476196|599.7|259443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77446|32.741901|-100.476402|599.5|259446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77449|32.742401|-100.476501|599.2|259449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77452|32.743|-100.4767|599.2|259452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77455|32.743599|-100.476898|599.4|259455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77458|32.744202|-100.476997|600.1|259458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77461|32.744801|-100.477203|601.7|259461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77464|32.745399|-100.477402|610.6|259464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77467|32.745998|-100.477501|605.3|259467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77470|32.746601|-100.477699|605.5|259470|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77473|32.747101|-100.477898|605.6|259473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77476|32.7477|-100.477997|611.6|259476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77479|32.748299|-100.478203|604.2|259479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77482|32.748901|-100.478401|606.4|259482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77485|32.7495|-100.4785|608.1|259485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77488|32.750099|-100.478699|609.0|259488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77491|32.750702|-100.478897|612.2|259491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77494|32.751301|-100.478996|611.4|259494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77497|32.751801|-100.479202|608.5|259497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77500|32.752399|-100.479401|607.2|259500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77503|32.752998|-100.479599|605.2|259503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77506|32.753601|-100.479698|604.2|259506|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77509|32.7542|-100.479897|601.9|259509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77512|32.754799|-100.480103|600.3|259512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77515|32.755402|-100.480202|599.3|259515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77518|32.756001|-100.4804|599.0|259518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77521|32.7565|-100.480598|598.9|259521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77524|32.757099|-100.480698|598.5|259524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77527|32.757702|-100.480904|598.1|259527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77530|32.758301|-100.481102|597.0|259530|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77533|32.7589|-100.481201|596.8|259533|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77536|32.759499|-100.4814|601.1|259536|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77539|32.760101|-100.481598|597.8|259539|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77542|32.7607|-100.481697|598.5|259542|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77545|32.7612|-100.481903|598.1|259545|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77548|32.761799|-100.482101|600.2|259548|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77551|32.762402|-100.4823|600.9|259551|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77554|32.763|-100.482399|601.3|259554|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77557|32.763599|-100.482597|603.1|259557|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77560|32.764198|-100.482803|603.9|259560|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77563|32.764801|-100.482903|604.9|259563|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77566|32.7654|-100.483101|606.5|259566|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77569|32.7659|-100.483299|605.2|259569|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77572|32.766499|-100.483398|604.5|259572|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77575|32.767101|-100.483597|605.6|259575|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77578|32.7677|-100.483803|606.2|259578|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77581|32.768299|-100.483902|607.2|259581|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77584|32.768902|-100.4841|606.7|259584|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77587|32.769501|-100.484299|606.4|259587|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77590|32.7701|-100.484398|606.7|259590|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77593|32.770699|-100.484596|609.7|259593|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77596|32.771198|-100.484802|611.9|259596|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77599|32.771801|-100.484901|607.4|259599|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77602|32.7724|-100.4851|608.6|259602|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77605|32.772999|-100.485298|613.6|259605|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77608|32.773602|-100.485603|609.6|259608|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77611|32.7742|-100.485603|610.2|259611|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77614|32.774799|-100.485802|610.4|259614|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77617|32.775398|-100.486|611.1|259617|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77620|32.775902|-100.486099|610.5|259620|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77623|32.776501|-100.486298|609.5|259623|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77626|32.7771|-100.486504|611.4|259626|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77629|32.777699|-100.486603|609.5|259629|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77632|32.778301|-100.486801|609.5|259632|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77635|32.7789|-100.487|609.0|259635|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77638|32.779499|-100.487099|608.5|259638|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77641|32.780102|-100.487297|607.0|259641|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|77644|32.780602|-100.487503|605.2|259644|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79356|32.724701|-100.4692|620.7|261356|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79359|32.725201|-100.469398|621.0|261359|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79362|32.7258|-100.469498|625.8|261362|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79365|32.726398|-100.469704|627.7|261365|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79368|32.727001|-100.469902|629.5|261368|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79371|32.7276|-100.4701|631.2|261371|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79374|32.728199|-100.4702|638.0|261374|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79377|32.728802|-100.470398|638.4|261377|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79380|32.729401|-100.470596|636.6|261380|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79383|32.7299|-100.470703|628.7|261383|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79386|32.730499|-100.470901|623.8|261386|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79389|32.731098|-100.4711|624.4|261389|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79392|32.731701|-100.471199|624.8|261392|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79395|32.7323|-100.471397|616.6|261395|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79398|32.732899|-100.471603|616.5|261398|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79401|32.733501|-100.471703|615.9|261401|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79404|32.7341|-100.471901|613.3|261404|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79407|32.7346|-100.472099|611.3|261407|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79410|32.735199|-100.472198|611.3|261410|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79413|32.735802|-100.472397|608.8|261413|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79416|32.736401|-100.472603|610.8|261416|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79419|32.737|-100.472702|607.9|261419|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79422|32.737598|-100.4729|607.3|261422|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79425|32.738201|-100.473099|607.7|261425|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79428|32.7388|-100.473297|601.8|261428|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79431|32.7393|-100.473396|600.6|261431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79434|32.739899|-100.473602|600.6|261434|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79437|32.740501|-100.473801|598.5|261437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79440|32.741199|-100.473999|597.8|261440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79443|32.741699|-100.474098|596.3|261443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79446|32.742298|-100.474297|598.7|261446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79449|32.742901|-100.474403|598.7|261449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79452|32.7435|-100.474602|597.7|261452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79455|32.743999|-100.4748|595.7|261455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79458|32.744598|-100.474899|599.1|261458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79461|32.745201|-100.475098|600.6|261461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79464|32.7458|-100.475304|599.0|261464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79467|32.746399|-100.475403|602.7|261467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79470|32.747002|-100.475601|603.7|261470|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79473|32.747601|-100.4758|603.5|261473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79476|32.748199|-100.475998|603.4|261476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79479|32.748699|-100.476097|604.1|261479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79482|32.749298|-100.476303|603.4|261482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79485|32.749901|-100.476501|605.8|261485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79488|32.7505|-100.476601|607.1|261488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79491|32.751099|-100.476799|608.4|261491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79494|32.751701|-100.476997|609.1|261494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79497|32.7523|-100.477097|607.8|261497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79500|32.752899|-100.477303|605.0|261500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79503|32.753399|-100.477501|602.7|261503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79506|32.754002|-100.4776|601.2|261506|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79509|32.754601|-100.477798|600.6|261509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79512|32.755199|-100.477997|600.0|261512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79515|32.755798|-100.478104|597.9|261515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79518|32.756401|-100.478302|598.8|261518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79521|32.757|-100.4785|597.6|261521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79524|32.757599|-100.4786|596.8|261524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79527|32.758099|-100.478798|595.9|261527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79530|32.758701|-100.478996|596.4|261530|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79533|32.7593|-100.479202|596.0|261533|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79536|32.759899|-100.479401|595.6|261536|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79539|32.760502|-100.4795|596.7|261539|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79542|32.761101|-100.479698|596.9|261542|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79545|32.7617|-100.479797|598.1|261545|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79548|32.762299|-100.480003|594.9|261548|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|79551|32.762798|-100.480202|597.0|261551|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
